sku,week,units
22423,2011-05-16,226.0
22423,2011-05-23,126.0
22423,2011-05-30,235.0
22423,2011-06-06,178.0
22423,2011-06-13,88.0
22423,2011-06-20,129.0
22423,2011-06-27,84.0
22423,2011-07-04,105.0
22423,2011-07-11,206.0
22423,2011-07-18,306.0
22423,2011-07-25,275.0
22423,2011-08-01,132.0
22423,2011-08-08,122.0
22423,2011-08-15,147.0
22423,2011-08-22,148.0
22423,2011-08-29,89.0
22423,2011-09-05,105.0
22423,2011-09-12,197.0
22423,2011-09-19,100.0
22423,2011-09-26,136.0
22423,2011-10-03,297.0
22423,2011-10-10,127.0
22423,2011-10-17,89.0
22423,2011-10-24,121.0
22423,2011-10-31,236.0
22423,2011-11-07,157.0
22423,2011-11-14,147.0
22423,2011-11-21,184.0
22423,2011-11-28,197.0
22469,2009-12-07,0.0
22469,2009-12-14,0.0
22469,2009-12-21,0.0
22469,2009-12-28,0.0
22469,2010-01-04,0.0
22469,2010-01-11,0.0
22469,2010-01-18,0.0
22469,2010-01-25,0.0
22469,2010-02-01,0.0
22469,2010-02-08,0.0
22469,2010-02-15,0.0
22469,2010-02-22,0.0
22469,2010-03-01,0.0
22469,2010-03-08,0.0
22469,2010-03-15,0.0
22469,2010-03-22,0.0
22469,2010-03-29,0.0
22469,2010-04-05,0.0
22469,2010-04-12,0.0
22469,2010-04-19,110.0
22469,2010-04-26,218.0
22469,2010-05-03,145.0
22469,2010-05-10,366.0
22469,2010-05-17,236.0
22469,2010-05-24,321.0
22469,2010-05-31,257.0
22469,2010-06-07,346.0
22469,2010-06-14,218.0
22469,2010-06-21,307.0
22469,2010-06-28,295.0
22469,2010-07-05,178.0
22469,2010-07-12,265.0
22469,2010-07-19,355.0
22469,2010-07-26,340.0
22469,2010-08-02,404.0
22469,2010-08-09,240.0
22469,2010-08-16,443.0
22469,2010-08-23,470.0
22469,2010-08-30,86.0
22469,2010-09-06,0.0
22469,2010-09-13,0.0
22469,2010-09-20,360.0
22469,2010-09-27,863.0
22469,2010-10-04,602.0
22469,2010-10-11,538.0
22469,2010-10-18,121.0
22469,2010-10-25,8.0
22469,2010-11-01,38.0
22469,2010-11-08,22.0
22469,2010-11-15,19.0
22469,2010-11-22,1043.0
22469,2010-11-29,632.0
22469,2010-12-06,868.0
22469,2010-12-13,402.0
22469,2010-12-20,204.0
22469,2010-12-27,0.0
22469,2011-01-03,365.0
22469,2011-01-10,1574.0
22469,2011-01-17,405.0
22469,2011-01-24,530.0
22469,2011-01-31,356.0
22469,2011-02-07,206.0
22469,2011-02-14,227.0
22469,2011-02-21,430.0
22469,2011-02-28,208.0
22469,2011-03-07,696.0
22469,2011-03-14,8.0
22469,2011-03-21,0.0
22469,2011-03-28,68.0
22469,2011-04-04,12.0
22469,2011-04-11,0.0
22469,2011-04-18,30.0
22469,2011-04-25,0.0
22469,2011-05-02,0.0
22469,2011-05-09,0.0
22469,2011-05-16,759.0
22469,2011-05-23,1205.0
22469,2011-05-30,421.0
22469,2011-06-06,354.0
22469,2011-06-13,261.0
22469,2011-06-20,142.0
22469,2011-06-27,224.0
22469,2011-07-04,336.0
22469,2011-07-11,298.0
22469,2011-07-18,262.0
22469,2011-07-25,125.0
22469,2011-08-01,175.0
22469,2011-08-08,149.0
22469,2011-08-15,78.0
22469,2011-08-22,117.0
22469,2011-08-29,130.0
22469,2011-09-05,237.0
22469,2011-09-12,359.0
22469,2011-09-19,1019.0
22469,2011-09-26,226.0
22469,2011-10-03,254.0
22469,2011-10-10,88.0
22469,2011-10-17,283.0
22469,2011-10-24,369.0
22469,2011-10-31,1006.0
22469,2011-11-07,267.0
22469,2011-11-14,349.0
22469,2011-11-21,213.0
22469,2011-11-28,809.0
22492,2009-12-07,0.0
22492,2009-12-14,0.0
22492,2009-12-21,0.0
22492,2009-12-28,0.0
22492,2010-01-04,0.0
22492,2010-01-11,0.0
22492,2010-01-18,0.0
22492,2010-01-25,0.0
22492,2010-02-01,0.0
22492,2010-02-08,0.0
22492,2010-02-15,0.0
22492,2010-02-22,0.0
22492,2010-03-01,0.0
22492,2010-03-08,0.0
22492,2010-03-15,0.0
22492,2010-03-22,0.0
22492,2010-03-29,0.0
22492,2010-04-05,0.0
22492,2010-04-12,0.0
22492,2010-04-19,0.0
22492,2010-04-26,0.0
22492,2010-05-03,252.0
22492,2010-05-10,508.0
22492,2010-05-17,612.0
22492,2010-05-24,396.0
22492,2010-05-31,223.0
22492,2010-06-07,648.0
22492,2010-06-14,325.0
22492,2010-06-21,186.0
22492,2010-06-28,144.0
22492,2010-07-05,520.0
22492,2010-07-12,362.0
22492,2010-07-19,255.0
22492,2010-07-26,324.0
22492,2010-08-02,223.0
22492,2010-08-09,396.0
22492,2010-08-16,578.0
22492,2010-08-23,217.0
22492,2010-08-30,37.0
22492,2010-09-06,282.0
22492,2010-09-13,182.0
22492,2010-09-20,576.0
22492,2010-09-27,478.0
22492,2010-10-04,650.0
22492,2010-10-11,218.0
22492,2010-10-18,288.0
22492,2010-10-25,548.0
22492,2010-11-01,260.0
22492,2010-11-08,407.0
22492,2010-11-15,473.0
22492,2010-11-22,436.0
22492,2010-11-29,474.0
22492,2010-12-06,1796.0
22492,2010-12-13,155.0
22492,2010-12-20,145.0
22492,2010-12-27,0.0
22492,2011-01-03,36.0
22492,2011-01-10,147.0
22492,2011-01-17,38.0
22492,2011-01-24,109.0
22492,2011-01-31,396.0
22492,2011-02-07,72.0
22492,2011-02-14,72.0
22492,2011-02-21,144.0
22492,2011-02-28,36.0
22492,2011-03-07,1081.0
22492,2011-03-14,180.0
22492,2011-03-21,216.0
22492,2011-03-28,139.0
22492,2011-04-04,252.0
22492,2011-04-11,180.0
22492,2011-04-18,224.0
22492,2011-04-25,180.0
22492,2011-05-02,216.0
22492,2011-05-09,183.0
22492,2011-05-16,433.0
22492,2011-05-23,108.0
22492,2011-05-30,72.0
22492,2011-06-06,109.0
22492,2011-06-13,149.0
22492,2011-06-20,39.0
22492,2011-06-27,36.0
22492,2011-07-04,360.0
22492,2011-07-11,794.0
22492,2011-07-18,144.0
22492,2011-07-25,180.0
22492,2011-08-01,255.0
22492,2011-08-08,108.0
22492,2011-08-15,180.0
22492,2011-08-22,216.0
22492,2011-08-29,112.0
22492,2011-09-05,84.0
22492,2011-09-12,325.0
22492,2011-09-19,190.0
22492,2011-09-26,288.0
22492,2011-10-03,724.0
22492,2011-10-10,185.0
22492,2011-10-17,74.0
22492,2011-10-24,612.0
22492,2011-10-31,118.0
22492,2011-11-07,392.0
22492,2011-11-14,535.0
22492,2011-11-21,366.0
22492,2011-11-28,229.0
22616,2009-12-07,0.0
22616,2009-12-14,0.0
22616,2009-12-21,0.0
22616,2009-12-28,0.0
22616,2010-01-04,0.0
22616,2010-01-11,0.0
22616,2010-01-18,0.0
22616,2010-01-25,0.0
22616,2010-02-01,0.0
22616,2010-02-08,0.0
22616,2010-02-15,0.0
22616,2010-02-22,0.0
22616,2010-03-01,0.0
22616,2010-03-08,0.0
22616,2010-03-15,0.0
22616,2010-03-22,0.0
22616,2010-03-29,0.0
22616,2010-04-05,0.0
22616,2010-04-12,0.0
22616,2010-04-19,0.0
22616,2010-04-26,0.0
22616,2010-05-03,444.0
22616,2010-05-10,339.0
22616,2010-05-17,313.0
22616,2010-05-24,283.0
22616,2010-05-31,197.0
22616,2010-06-07,679.0
22616,2010-06-14,53.0
22616,2010-06-21,122.0
22616,2010-06-28,65.0
22616,2010-07-05,174.0
22616,2010-07-12,99.0
22616,2010-07-19,207.0
22616,2010-07-26,184.0
22616,2010-08-02,829.0
22616,2010-08-09,124.0
22616,2010-08-16,162.0
22616,2010-08-23,745.0
22616,2010-08-30,9.0
22616,2010-09-06,22.0
22616,2010-09-13,50.0
22616,2010-09-20,633.0
22616,2010-09-27,139.0
22616,2010-10-04,378.0
22616,2010-10-11,78.0
22616,2010-10-18,714.0
22616,2010-10-25,308.0
22616,2010-11-01,301.0
22616,2010-11-08,3226.0
22616,2010-11-15,1121.0
22616,2010-11-22,320.0
22616,2010-11-29,813.0
22616,2010-12-06,319.0
22616,2010-12-13,151.0
22616,2010-12-20,1399.0
22616,2010-12-27,0.0
22616,2011-01-03,110.0
22616,2011-01-10,101.0
22616,2011-01-17,61.0
22616,2011-01-24,145.0
22616,2011-01-31,968.0
22616,2011-02-07,563.0
22616,2011-02-14,1014.0
22616,2011-02-21,118.0
22616,2011-02-28,122.0
22616,2011-03-07,1420.0
22616,2011-03-14,1456.0
22616,2011-03-21,110.0
22616,2011-03-28,1276.0
22616,2011-04-04,514.0
22616,2011-04-11,402.0
22616,2011-04-18,93.0
22616,2011-04-25,216.0
22616,2011-05-02,128.0
22616,2011-05-09,130.0
22616,2011-05-16,1072.0
22616,2011-05-23,84.0
22616,2011-05-30,79.0
22616,2011-06-06,46.0
22616,2011-06-13,1512.0
22616,2011-06-20,280.0
22616,2011-06-27,537.0
22616,2011-07-04,75.0
22616,2011-07-11,78.0
22616,2011-07-18,936.0
22616,2011-07-25,76.0
22616,2011-08-01,1715.0
22616,2011-08-08,138.0
22616,2011-08-15,149.0
22616,2011-08-22,413.0
22616,2011-08-29,485.0
22616,2011-09-05,76.0
22616,2011-09-12,200.0
22616,2011-09-19,267.0
22616,2011-09-26,577.0
22616,2011-10-03,465.0
22616,2011-10-10,41.0
22616,2011-10-17,666.0
22616,2011-10-24,173.0
22616,2011-10-31,702.0
22616,2011-11-07,254.0
22616,2011-11-14,1205.0
22616,2011-11-21,64.0
22616,2011-11-28,636.0
71459,2009-12-07,25.0
71459,2009-12-14,184.0
71459,2009-12-21,0.0
71459,2009-12-28,0.0
71459,2010-01-04,612.0
71459,2010-01-11,326.0
71459,2010-01-18,96.0
71459,2010-01-25,181.0
71459,2010-02-01,12.0
71459,2010-02-08,421.0
71459,2010-02-15,829.0
71459,2010-02-22,365.0
71459,2010-03-01,132.0
71459,2010-03-08,144.0
71459,2010-03-15,264.0
71459,2010-03-22,137.0
71459,2010-03-29,153.0
71459,2010-04-05,282.0
71459,2010-04-12,336.0
71459,2010-04-19,389.0
71459,2010-04-26,1336.0
71459,2010-05-03,290.0
71459,2010-05-10,206.0
71459,2010-05-17,759.0
71459,2010-05-24,322.0
71459,2010-05-31,371.0
71459,2010-06-07,756.0
71459,2010-06-14,720.0
71459,2010-06-21,544.0
71459,2010-06-28,564.0
71459,2010-07-05,884.0
71459,2010-07-12,184.0
71459,2010-07-19,648.0
71459,2010-07-26,316.0
71459,2010-08-02,512.0
71459,2010-08-09,363.0
71459,2010-08-16,222.0
71459,2010-08-23,152.0
71459,2010-08-30,348.0
71459,2010-09-06,1460.0
71459,2010-09-13,40.0
71459,2010-09-20,136.0
71459,2010-09-27,108.0
71459,2010-10-04,64.0
71459,2010-10-11,123.0
71459,2010-10-18,72.0
71459,2010-10-25,136.0
71459,2010-11-01,72.0
71459,2010-11-08,283.0
71459,2010-11-15,81.0
71459,2010-11-22,136.0
71459,2010-11-29,332.0
71459,2010-12-06,340.0
71459,2010-12-13,32.0
71459,2010-12-20,60.0
71459,2010-12-27,0.0
71459,2011-01-03,108.0
71459,2011-01-10,348.0
71459,2011-01-17,188.0
71459,2011-01-24,112.0
71459,2011-01-31,12.0
71459,2011-02-07,205.0
71459,2011-02-14,48.0
71459,2011-02-21,240.0
71459,2011-02-28,184.0
71459,2011-03-07,192.0
71459,2011-03-14,392.0
71459,2011-03-21,232.0
71459,2011-03-28,148.0
71459,2011-04-04,816.0
71459,2011-04-11,408.0
71459,2011-04-18,262.0
71459,2011-04-25,233.0
71459,2011-05-02,776.0
71459,2011-05-09,580.0
71459,2011-05-16,168.0
71459,2011-05-23,412.0
71459,2011-05-30,176.0
71459,2011-06-06,164.0
71459,2011-06-13,422.0
71459,2011-06-20,400.0
71459,2011-06-27,216.0
71459,2011-07-04,382.0
71459,2011-07-11,376.0
71459,2011-07-18,236.0
71459,2011-07-25,96.0
71459,2011-08-01,264.0
71459,2011-08-08,176.0
71459,2011-08-15,120.0
71459,2011-08-22,120.0
71459,2011-08-29,100.0
71459,2011-09-05,244.0
71459,2011-09-12,604.0
71459,2011-09-19,120.0
71459,2011-09-26,276.0
71459,2011-10-03,168.0
71459,2011-10-10,129.0
71459,2011-10-17,52.0
71459,2011-10-24,96.0
71459,2011-10-31,100.0
71459,2011-11-07,232.0
71459,2011-11-14,360.0
71459,2011-11-21,60.0
71459,2011-11-28,124.0
72741,2009-12-07,427.0
72741,2009-12-14,362.0
72741,2009-12-21,34.0
72741,2009-12-28,0.0
72741,2010-01-04,243.0
72741,2010-01-11,127.0
72741,2010-01-18,67.0
72741,2010-01-25,198.0
72741,2010-02-01,218.0
72741,2010-02-08,81.0
72741,2010-02-15,130.0
72741,2010-02-22,288.0
72741,2010-03-01,379.0
72741,2010-03-08,139.0
72741,2010-03-15,180.0
72741,2010-03-22,261.0
72741,2010-03-29,90.0
72741,2010-04-05,216.0
72741,2010-04-12,108.0
72741,2010-04-19,159.0
72741,2010-04-26,153.0
72741,2010-05-03,136.0
72741,2010-05-10,91.0
72741,2010-05-17,144.0
72741,2010-05-24,90.0
72741,2010-05-31,243.0
72741,2010-06-07,138.0
72741,2010-06-14,180.0
72741,2010-06-21,90.0
72741,2010-06-28,111.0
72741,2010-07-05,18.0
72741,2010-07-12,99.0
72741,2010-07-19,441.0
72741,2010-07-26,864.0
72741,2010-08-02,288.0
72741,2010-08-09,88.0
72741,2010-08-16,93.0
72741,2010-08-23,112.0
72741,2010-08-30,69.0
72741,2010-09-06,279.0
72741,2010-09-13,1014.0
72741,2010-09-20,624.0
72741,2010-09-27,290.0
72741,2010-10-04,1048.0
72741,2010-10-11,927.0
72741,2010-10-18,231.0
72741,2010-10-25,114.0
72741,2010-11-01,102.0
72741,2010-11-08,332.0
72741,2010-11-15,266.0
72741,2010-11-22,180.0
72741,2010-11-29,365.0
72741,2010-12-06,162.0
72741,2010-12-13,53.0
72741,2010-12-20,35.0
72741,2010-12-27,0.0
72741,2011-01-03,9.0
72741,2011-01-10,684.0
72741,2011-01-17,42.0
72741,2011-01-24,241.0
72741,2011-01-31,21.0
72741,2011-02-07,36.0
72741,2011-02-14,43.0
72741,2011-02-21,81.0
72741,2011-02-28,27.0
72741,2011-03-07,30.0
72741,2011-03-14,39.0
72741,2011-03-21,57.0
72741,2011-03-28,37.0
72741,2011-04-04,108.0
72741,2011-04-11,56.0
72741,2011-04-18,87.0
72741,2011-04-25,90.0
72741,2011-05-02,108.0
72741,2011-05-09,63.0
72741,2011-05-16,18.0
72741,2011-05-23,81.0
72741,2011-05-30,36.0
72741,2011-06-06,13.0
72741,2011-06-13,27.0
72741,2011-06-20,36.0
72741,2011-06-27,0.0
72741,2011-07-04,483.0
72741,2011-07-11,144.0
72741,2011-07-18,50.0
72741,2011-07-25,9.0
72741,2011-08-01,117.0
72741,2011-08-08,9.0
72741,2011-08-15,54.0
72741,2011-08-22,9.0
72741,2011-08-29,73.0
72741,2011-09-05,90.0
72741,2011-09-12,283.0
72741,2011-09-19,48.0
72741,2011-09-26,129.0
72741,2011-10-03,99.0
72741,2011-10-10,144.0
72741,2011-10-17,267.0
72741,2011-10-24,54.0
72741,2011-10-31,24.0
72741,2011-11-07,111.0
72741,2011-11-14,179.0
72741,2011-11-21,276.0
72741,2011-11-28,237.0
84077,2009-12-07,1204.0
84077,2009-12-14,720.0
84077,2009-12-21,48.0
84077,2009-12-28,0.0
84077,2010-01-04,336.0
84077,2010-01-11,384.0
84077,2010-01-18,195.0
84077,2010-01-25,432.0
84077,2010-02-01,576.0
84077,2010-02-08,192.0
84077,2010-02-15,624.0
84077,2010-02-22,576.0
84077,2010-03-01,960.0
84077,2010-03-08,528.0
84077,2010-03-15,2592.0
84077,2010-03-22,387.0
84077,2010-03-29,192.0
84077,2010-04-05,1393.0
84077,2010-04-12,431.0
84077,2010-04-19,576.0
84077,2010-04-26,624.0
84077,2010-05-03,240.0
84077,2010-05-10,1824.0
84077,2010-05-17,528.0
84077,2010-05-24,592.0
84077,2010-05-31,338.0
84077,2010-06-07,2208.0
84077,2010-06-14,1018.0
84077,2010-06-21,496.0
84077,2010-06-28,1448.0
84077,2010-07-05,145.0
84077,2010-07-12,823.0
84077,2010-07-19,481.0
84077,2010-07-26,838.0
84077,2010-08-02,2938.0
84077,2010-08-09,817.0
84077,2010-08-16,768.0
84077,2010-08-23,198.0
84077,2010-08-30,1824.0
84077,2010-09-06,289.0
84077,2010-09-13,211.0
84077,2010-09-20,917.0
84077,2010-09-27,770.0
84077,2010-10-04,3504.0
84077,2010-10-11,624.0
84077,2010-10-18,385.0
84077,2010-10-25,682.0
84077,2010-11-01,5253.0
84077,2010-11-08,2556.0
84077,2010-11-15,730.0
84077,2010-11-22,629.0
84077,2010-11-29,3654.0
84077,2010-12-06,513.0
84077,2010-12-13,549.0
84077,2010-12-20,100.0
84077,2010-12-27,0.0
84077,2011-01-03,625.0
84077,2011-01-10,193.0
84077,2011-01-17,0.0
84077,2011-01-24,530.0
84077,2011-01-31,2788.0
84077,2011-02-07,48.0
84077,2011-02-14,424.0
84077,2011-02-21,257.0
84077,2011-02-28,1584.0
84077,2011-03-07,1200.0
84077,2011-03-14,480.0
84077,2011-03-21,144.0
84077,2011-03-28,3216.0
84077,2011-04-04,392.0
84077,2011-04-11,2352.0
84077,2011-04-18,1351.0
84077,2011-04-25,2592.0
84077,2011-05-02,869.0
84077,2011-05-09,672.0
84077,2011-05-16,960.0
84077,2011-05-23,480.0
84077,2011-05-30,1349.0
84077,2011-06-06,432.0
84077,2011-06-13,145.0
84077,2011-06-20,385.0
84077,2011-06-27,243.0
84077,2011-07-04,485.0
84077,2011-07-11,1056.0
84077,2011-07-18,630.0
84077,2011-07-25,727.0
84077,2011-08-01,98.0
84077,2011-08-08,577.0
84077,2011-08-15,432.0
84077,2011-08-22,960.0
84077,2011-08-29,242.0
84077,2011-09-05,336.0
84077,2011-09-12,960.0
84077,2011-09-19,539.0
84077,2011-09-26,768.0
84077,2011-10-03,893.0
84077,2011-10-10,634.0
84077,2011-10-17,975.0
84077,2011-10-24,5328.0
84077,2011-10-31,974.0
84077,2011-11-07,1119.0
84077,2011-11-14,834.0
84077,2011-11-21,867.0
84077,2011-11-28,689.0
84212,2009-12-07,60.0
84212,2009-12-14,0.0
84212,2009-12-21,0.0
84212,2009-12-28,0.0
84212,2010-01-04,24.0
84212,2010-01-11,144.0
84212,2010-01-18,0.0
84212,2010-01-25,1494.0
84212,2010-02-01,126.0
84212,2010-02-08,72.0
84212,2010-02-15,24.0
84212,2010-02-22,54.0
84212,2010-03-01,0.0
84212,2010-03-08,96.0
84212,2010-03-15,504.0
84212,2010-03-22,6.0
84212,2010-03-29,54.0
84212,2010-04-05,72.0
84212,2010-04-12,54.0
84212,2010-04-19,42.0
84212,2010-04-26,84.0
84212,2010-05-03,762.0
84212,2010-05-10,102.0
84212,2010-05-17,48.0
84212,2010-05-24,174.0
84212,2010-05-31,1758.0
84212,2010-06-07,258.0
84212,2010-06-14,1562.0
84212,2010-06-21,1074.0
84212,2010-06-28,126.0
84212,2010-07-05,54.0
84212,2010-07-12,1818.0
84212,2010-07-19,320.0
84212,2010-07-26,498.0
84212,2010-08-02,402.0
84212,2010-08-09,137.0
84212,2010-08-16,582.0
84212,2010-08-23,522.0
84212,2010-08-30,0.0
84212,2010-09-06,0.0
84212,2010-09-13,18.0
84212,2010-09-20,6.0
84212,2010-09-27,24.0
84212,2010-10-04,0.0
84212,2010-10-11,0.0
84212,2010-10-18,96.0
84212,2010-10-25,36.0
84212,2010-11-01,30.0
84212,2010-11-08,60.0
84212,2010-11-15,26.0
84212,2010-11-22,86.0
84212,2010-11-29,25.0
84212,2010-12-06,24.0
84212,2010-12-13,504.0
84212,2010-12-20,0.0
84212,2010-12-27,0.0
84212,2011-01-03,24.0
84212,2011-01-10,12.0
84212,2011-01-17,497.0
84212,2011-01-24,0.0
84212,2011-01-31,36.0
84212,2011-02-07,24.0
84212,2011-02-14,247.0
84212,2011-02-21,24.0
84212,2011-02-28,7.0
84212,2011-03-07,108.0
84212,2011-03-14,78.0
84212,2011-03-21,126.0
84212,2011-03-28,48.0
84212,2011-04-04,1200.0
84212,2011-04-11,0.0
84212,2011-04-18,138.0
84212,2011-04-25,48.0
84212,2011-05-02,66.0
84212,2011-05-09,2.0
84212,2011-05-16,60.0
84212,2011-05-23,96.0
84212,2011-05-30,312.0
84212,2011-06-06,721.0
84212,2011-06-13,192.0
84212,2011-06-20,60.0
84212,2011-06-27,481.0
84212,2011-07-04,30.0
84212,2011-07-11,48.0
84212,2011-07-18,198.0
84212,2011-07-25,1008.0
84212,2011-08-01,24.0
84212,2011-08-08,0.0
84212,2011-08-15,564.0
84212,2011-08-22,24.0
84212,2011-08-29,0.0
84212,2011-09-05,504.0
84212,2011-09-12,0.0
84212,2011-09-19,24.0
84212,2011-09-26,24.0
84212,2011-10-03,480.0
84212,2011-10-10,0.0
84212,2011-10-17,0.0
84212,2011-10-24,54.0
84212,2011-10-31,0.0
84212,2011-11-07,53.0
84212,2011-11-14,2.0
84212,2011-11-21,30.0
84212,2011-11-28,480.0
84270,2009-12-07,423.0
84270,2009-12-14,360.0
84270,2009-12-21,3.0
84270,2009-12-28,0.0
84270,2010-01-04,1140.0
84270,2010-01-11,137.0
84270,2010-01-18,213.0
84270,2010-01-25,362.0
84270,2010-02-01,220.0
84270,2010-02-08,192.0
84270,2010-02-15,990.0
84270,2010-02-22,271.0
84270,2010-03-01,392.0
84270,2010-03-08,316.0
84270,2010-03-15,124.0
84270,2010-03-22,426.0
84270,2010-03-29,300.0
84270,2010-04-05,1652.0
84270,2010-04-12,270.0
84270,2010-04-19,167.0
84270,2010-04-26,1084.0
84270,2010-05-03,270.0
84270,2010-05-10,780.0
84270,2010-05-17,340.0
84270,2010-05-24,723.0
84270,2010-05-31,216.0
84270,2010-06-07,544.0
84270,2010-06-14,921.0
84270,2010-06-21,293.0
84270,2010-06-28,647.0
84270,2010-07-05,336.0
84270,2010-07-12,639.0
84270,2010-07-19,611.0
84270,2010-07-26,691.0
84270,2010-08-02,300.0
84270,2010-08-09,630.0
84270,2010-08-16,186.0
84270,2010-08-23,692.0
84270,2010-08-30,185.0
84270,2010-09-06,150.0
84270,2010-09-13,330.0
84270,2010-09-20,217.0
84270,2010-09-27,210.0
84270,2010-10-04,794.0
84270,2010-10-11,606.0
84270,2010-10-18,820.0
84270,2010-10-25,272.0
84270,2010-11-01,60.0
84270,2010-11-08,120.0
84270,2010-11-15,0.0
84270,2010-11-22,0.0
84270,2010-11-29,33.0
84270,2010-12-06,14.0
84270,2010-12-13,0.0
84270,2010-12-20,0.0
84270,2010-12-27,0.0
84270,2011-01-03,0.0
84270,2011-01-10,0.0
84270,2011-01-17,0.0
84270,2011-01-24,0.0
84270,2011-01-31,0.0
84270,2011-02-07,0.0
84270,2011-02-14,0.0
84270,2011-02-21,0.0
84270,2011-02-28,0.0
84270,2011-03-07,0.0
84270,2011-03-14,0.0
84270,2011-03-21,0.0
84270,2011-03-28,0.0
84270,2011-04-04,0.0
84270,2011-04-11,0.0
84270,2011-04-18,0.0
84270,2011-04-25,0.0
84270,2011-05-02,0.0
84270,2011-05-09,0.0
84270,2011-05-16,0.0
84270,2011-05-23,0.0
84270,2011-05-30,0.0
84270,2011-06-06,0.0
84270,2011-06-13,0.0
84270,2011-06-20,0.0
84270,2011-06-27,0.0
84270,2011-07-04,0.0
84270,2011-07-11,0.0
84270,2011-07-18,0.0
84270,2011-07-25,0.0
84270,2011-08-01,0.0
84270,2011-08-08,0.0
84270,2011-08-15,0.0
84270,2011-08-22,0.0
84270,2011-08-29,0.0
84270,2011-09-05,0.0
84270,2011-09-12,0.0
84270,2011-09-19,0.0
84270,2011-09-26,0.0
84270,2011-10-03,0.0
84270,2011-10-10,0.0
84270,2011-10-17,0.0
84270,2011-10-24,0.0
84270,2011-10-31,0.0
84270,2011-11-07,0.0
84270,2011-11-14,0.0
84270,2011-11-21,0.0
84270,2011-11-28,0.0
84347,2009-12-07,37.0
84347,2009-12-14,9.0
84347,2009-12-21,11.0
84347,2009-12-28,0.0
84347,2010-01-04,0.0
84347,2010-01-11,0.0
84347,2010-01-18,9.0
84347,2010-01-25,1.0
84347,2010-02-01,0.0
84347,2010-02-08,3.0
84347,2010-02-15,0.0
84347,2010-02-22,0.0
84347,2010-03-01,0.0
84347,2010-03-08,0.0
84347,2010-03-15,0.0
84347,2010-03-22,0.0
84347,2010-03-29,0.0
84347,2010-04-05,6.0
84347,2010-04-12,0.0
84347,2010-04-19,0.0
84347,2010-04-26,0.0
84347,2010-05-03,0.0
84347,2010-05-10,0.0
84347,2010-05-17,0.0
84347,2010-05-24,0.0
84347,2010-05-31,3.0
84347,2010-06-07,0.0
84347,2010-06-14,0.0
84347,2010-06-21,0.0
84347,2010-06-28,6.0
84347,2010-07-05,2.0
84347,2010-07-12,1.0
84347,2010-07-19,35.0
84347,2010-07-26,12.0
84347,2010-08-02,47.0
84347,2010-08-09,24.0
84347,2010-08-16,36.0
84347,2010-08-23,60.0
84347,2010-08-30,1943.0
84347,2010-09-06,156.0
84347,2010-09-13,61.0
84347,2010-09-20,274.0
84347,2010-09-27,264.0
84347,2010-10-04,3376.0
84347,2010-10-11,211.0
84347,2010-10-18,730.0
84347,2010-10-25,166.0
84347,2010-11-01,9679.0
84347,2010-11-08,410.0
84347,2010-11-15,1411.0
84347,2010-11-22,647.0
84347,2010-11-29,901.0
84347,2010-12-06,661.0
84347,2010-12-13,765.0
84347,2010-12-20,184.0
84347,2010-12-27,0.0
84347,2011-01-03,9.0
84347,2011-01-10,13.0
84347,2011-01-17,11.0
84347,2011-01-24,1.0
84347,2011-01-31,12.0
84347,2011-02-07,11.0
84347,2011-02-14,5.0
84347,2011-02-21,6.0
84347,2011-02-28,3.0
84347,2011-03-07,2.0
84347,2011-03-14,5.0
84347,2011-03-21,0.0
84347,2011-03-28,3.0
84347,2011-04-04,0.0
84347,2011-04-11,0.0
84347,2011-04-18,6.0
84347,2011-04-25,0.0
84347,2011-05-02,0.0
84347,2011-05-09,48.0
84347,2011-05-16,0.0
84347,2011-05-23,12.0
84347,2011-05-30,1.0
84347,2011-06-06,0.0
84347,2011-06-13,2.0
84347,2011-06-20,1.0
84347,2011-06-27,3.0
84347,2011-07-04,120.0
84347,2011-07-11,0.0
84347,2011-07-18,1.0
84347,2011-07-25,6.0
84347,2011-08-01,12.0
84347,2011-08-08,0.0
84347,2011-08-15,17.0
84347,2011-08-22,18.0
84347,2011-08-29,4.0
84347,2011-09-05,38.0
84347,2011-09-12,294.0
84347,2011-09-19,367.0
84347,2011-09-26,40.0
84347,2011-10-03,178.0
84347,2011-10-10,469.0
84347,2011-10-17,400.0
84347,2011-10-24,669.0
84347,2011-10-31,319.0
84347,2011-11-07,582.0
84347,2011-11-14,735.0
84347,2011-11-21,1144.0
84347,2011-11-28,686.0
84568,2009-12-07,25.0
84568,2009-12-14,376.0
84568,2009-12-21,34.0
84568,2009-12-28,0.0
84568,2010-01-04,0.0
84568,2010-01-11,29.0
84568,2010-01-18,19.0
84568,2010-01-25,5.0
84568,2010-02-01,27.0
84568,2010-02-08,288.0
84568,2010-02-15,581.0
84568,2010-02-22,8.0
84568,2010-03-01,0.0
84568,2010-03-08,1780.0
84568,2010-03-15,890.0
84568,2010-03-22,906.0
84568,2010-03-29,596.0
84568,2010-04-05,600.0
84568,2010-04-12,0.0
84568,2010-04-19,21.0
84568,2010-04-26,620.0
84568,2010-05-03,362.0
84568,2010-05-10,0.0
84568,2010-05-17,7.0
84568,2010-05-24,289.0
84568,2010-05-31,6.0
84568,2010-06-07,288.0
84568,2010-06-14,584.0
84568,2010-06-21,22.0
84568,2010-06-28,14.0
