sku,week,units,policy,target,shortage,excess,cost,filled
85099C,2011-09-05,439.00000000,quantile_80,371.00000000,68.00000000,0.00000000,272.00000000,371.00000000
85099F,2011-09-05,189.00000000,quantile_80,568.00000000,0.00000000,379.00000000,379.00000000,189.00000000
85123A,2011-09-05,407.00000000,quantile_80,1083.00000000,0.00000000,676.00000000,676.00000000,407.00000000
15036,2011-09-12,52.00000000,quantile_80,659.00000000,0.00000000,607.00000000,607.00000000,52.00000000
16014,2011-09-12,0.00000000,quantile_80,321.00000000,0.00000000,321.00000000,321.00000000,0.00000000
17003,2011-09-12,109.00000000,quantile_80,865.00000000,0.00000000,756.00000000,756.00000000,109.00000000
20725,2011-09-12,299.00000000,quantile_80,424.00000000,0.00000000,125.00000000,125.00000000,299.00000000
20727,2011-09-12,302.00000000,quantile_80,281.00000000,21.00000000,0.00000000,84.00000000,281.00000000
21080,2011-09-12,168.00000000,quantile_80,292.00000000,0.00000000,124.00000000,124.00000000,168.00000000
21212,2011-09-12,931.00000000,quantile_80,856.00000000,75.00000000,0.00000000,300.00000000,856.00000000
21213,2011-09-12,865.00000000,quantile_80,439.00000000,426.00000000,0.00000000,1704.00000000,439.00000000
21232,2011-09-12,133.00000000,quantile_80,275.00000000,0.00000000,142.00000000,142.00000000,133.00000000
21498,2011-09-12,125.00000000,quantile_80,278.00000000,0.00000000,153.00000000,153.00000000,125.00000000
21915,2011-09-12,223.00000000,quantile_80,437.00000000,0.00000000,214.00000000,214.00000000,223.00000000
21928,2011-09-12,202.00000000,quantile_80,346.00000000,0.00000000,144.00000000,144.00000000,202.00000000
21929,2011-09-12,78.00000000,quantile_80,295.00000000,0.00000000,217.00000000,217.00000000,78.00000000
21931,2011-09-12,330.00000000,quantile_80,439.00000000,0.00000000,109.00000000,109.00000000,330.00000000
21975,2011-09-12,799.00000000,quantile_80,247.00000000,552.00000000,0.00000000,2208.00000000,247.00000000
21977,2011-09-12,718.00000000,quantile_80,622.00000000,96.00000000,0.00000000,384.00000000,622.00000000
21980,2011-09-12,89.00000000,quantile_80,176.00000000,0.00000000,87.00000000,87.00000000,89.00000000
21981,2011-09-12,51.00000000,quantile_80,220.00000000,0.00000000,169.00000000,169.00000000,51.00000000
21982,2011-09-12,92.00000000,quantile_80,253.00000000,0.00000000,161.00000000,161.00000000,92.00000000
21984,2011-09-12,90.00000000,quantile_80,99.00000000,0.00000000,9.00000000,9.00000000,90.00000000
21985,2011-09-12,616.00000000,quantile_80,190.00000000,426.00000000,0.00000000,1704.00000000,190.00000000
22086,2011-09-12,479.00000000,quantile_80,503.00000000,0.00000000,24.00000000,24.00000000,479.00000000
22151,2011-09-12,209.00000000,quantile_80,428.00000000,0.00000000,219.00000000,219.00000000,209.00000000
22178,2011-09-12,242.00000000,quantile_80,569.00000000,0.00000000,327.00000000,327.00000000,242.00000000
22197,2011-09-12,546.00000000,quantile_80,830.00000000,0.00000000,284.00000000,284.00000000,546.00000000
22355,2011-09-12,421.00000000,quantile_80,395.00000000,26.00000000,0.00000000,104.00000000,395.00000000
22386,2011-09-12,478.00000000,quantile_80,538.00000000,0.00000000,60.00000000,60.00000000,478.00000000
22411,2011-09-12,335.00000000,quantile_80,358.00000000,0.00000000,23.00000000,23.00000000,335.00000000
22423,2011-09-12,197.00000000,quantile_80,287.00000000,0.00000000,90.00000000,90.00000000,197.00000000
22469,2011-09-12,359.00000000,quantile_80,383.00000000,0.00000000,24.00000000,24.00000000,359.00000000
22492,2011-09-12,325.00000000,quantile_80,281.00000000,44.00000000,0.00000000,176.00000000,281.00000000
22616,2011-09-12,200.00000000,quantile_80,535.00000000,0.00000000,335.00000000,335.00000000,200.00000000
71459,2011-09-12,604.00000000,quantile_80,330.00000000,274.00000000,0.00000000,1096.00000000,330.00000000
72741,2011-09-12,283.00000000,quantile_80,209.00000000,74.00000000,0.00000000,296.00000000,209.00000000
84077,2011-09-12,960.00000000,quantile_80,956.00000000,4.00000000,0.00000000,16.00000000,956.00000000
84212,2011-09-12,0.00000000,quantile_80,294.00000000,0.00000000,294.00000000,294.00000000,0.00000000
84270,2011-09-12,0.00000000,quantile_80,57.00000000,0.00000000,57.00000000,57.00000000,0.00000000
84347,2011-09-12,294.00000000,quantile_80,76.00000000,218.00000000,0.00000000,872.00000000,76.00000000
84568,2011-09-12,32.00000000,quantile_80,469.00000000,0.00000000,437.00000000,437.00000000,32.00000000
84598,2011-09-12,12.00000000,quantile_80,222.00000000,0.00000000,210.00000000,210.00000000,12.00000000
84755,2011-09-12,392.00000000,quantile_80,504.00000000,0.00000000,112.00000000,112.00000000,392.00000000
84879,2011-09-12,740.00000000,quantile_80,688.00000000,52.00000000,0.00000000,208.00000000,688.00000000
84946,2011-09-12,115.00000000,quantile_80,453.00000000,0.00000000,338.00000000,338.00000000,115.00000000
84970S,2011-09-12,85.00000000,quantile_80,313.00000000,0.00000000,228.00000000,228.00000000,85.00000000
84991,2011-09-12,733.00000000,quantile_80,425.00000000,308.00000000,0.00000000,1232.00000000,425.00000000
84992,2011-09-12,655.00000000,quantile_80,338.00000000,317.00000000,0.00000000,1268.00000000,338.00000000
85099B,2011-09-12,741.00000000,quantile_80,1227.00000000,0.00000000,486.00000000,486.00000000,741.00000000
85099C,2011-09-12,109.00000000,quantile_80,383.00000000,0.00000000,274.00000000,274.00000000,109.00000000
85099F,2011-09-12,302.00000000,quantile_80,548.00000000,0.00000000,246.00000000,246.00000000,302.00000000
85123A,2011-09-12,657.00000000,quantile_80,1060.00000000,0.00000000,403.00000000,403.00000000,657.00000000
15036,2011-09-19,93.00000000,quantile_80,521.00000000,0.00000000,428.00000000,428.00000000,93.00000000
16014,2011-09-19,0.00000000,quantile_80,300.00000000,0.00000000,300.00000000,300.00000000,0.00000000
17003,2011-09-19,857.00000000,quantile_80,979.00000000,0.00000000,122.00000000,122.00000000,857.00000000
20725,2011-09-19,211.00000000,quantile_80,504.00000000,0.00000000,293.00000000,293.00000000,211.00000000
20727,2011-09-19,312.00000000,quantile_80,321.00000000,0.00000000,9.00000000,9.00000000,312.00000000
21080,2011-09-19,210.00000000,quantile_80,305.00000000,0.00000000,95.00000000,95.00000000,210.00000000
21212,2011-09-19,404.00000000,quantile_80,1026.00000000,0.00000000,622.00000000,622.00000000,404.00000000
21213,2011-09-19,251.00000000,quantile_80,506.00000000,0.00000000,255.00000000,255.00000000,251.00000000
21232,2011-09-19,207.00000000,quantile_80,243.00000000,0.00000000,36.00000000,36.00000000,207.00000000
21498,2011-09-19,175.00000000,quantile_80,281.00000000,0.00000000,106.00000000,106.00000000,175.00000000
21915,2011-09-19,197.00000000,quantile_80,467.00000000,0.00000000,270.00000000,270.00000000,197.00000000
21928,2011-09-19,221.00000000,quantile_80,365.00000000,0.00000000,144.00000000,144.00000000,221.00000000
21929,2011-09-19,379.00000000,quantile_80,308.00000000,71.00000000,0.00000000,284.00000000,308.00000000
21931,2011-09-19,278.00000000,quantile_80,448.00000000,0.00000000,170.00000000,170.00000000,278.00000000
21975,2011-09-19,310.00000000,quantile_80,366.00000000,0.00000000,56.00000000,56.00000000,310.00000000
21977,2011-09-19,326.00000000,quantile_80,640.00000000,0.00000000,314.00000000,314.00000000,326.00000000
21980,2011-09-19,63.00000000,quantile_80,207.00000000,0.00000000,144.00000000,144.00000000,63.00000000
21981,2011-09-19,76.00000000,quantile_80,153.00000000,0.00000000,77.00000000,77.00000000,76.00000000
21982,2011-09-19,62.00000000,quantile_80,205.00000000,0.00000000,143.00000000,143.00000000,62.00000000
21984,2011-09-19,62.00000000,quantile_80,151.00000000,0.00000000,89.00000000,89.00000000,62.00000000
21985,2011-09-19,102.00000000,quantile_80,202.00000000,0.00000000,100.00000000,100.00000000,102.00000000
22086,2011-09-19,584.00000000,quantile_80,669.00000000,0.00000000,85.00000000,85.00000000,584.00000000
22151,2011-09-19,140.00000000,quantile_80,461.00000000,0.00000000,321.00000000,321.00000000,140.00000000
22178,2011-09-19,419.00000000,quantile_80,648.00000000,0.00000000,229.00000000,229.00000000,419.00000000
22197,2011-09-19,562.00000000,quantile_80,1036.00000000,0.00000000,474.00000000,474.00000000,562.00000000
22355,2011-09-19,197.00000000,quantile_80,430.00000000,0.00000000,233.00000000,233.00000000,197.00000000
22386,2011-09-19,599.00000000,quantile_80,552.00000000,47.00000000,0.00000000,188.00000000,552.00000000
22411,2011-09-19,422.00000000,quantile_80,380.00000000,42.00000000,0.00000000,168.00000000,380.00000000
22423,2011-09-19,100.00000000,quantile_80,361.00000000,0.00000000,261.00000000,261.00000000,100.00000000
22469,2011-09-19,1019.00000000,quantile_80,474.00000000,545.00000000,0.00000000,2180.00000000,474.00000000
22492,2011-09-19,190.00000000,quantile_80,394.00000000,0.00000000,204.00000000,204.00000000,190.00000000
22616,2011-09-19,267.00000000,quantile_80,751.00000000,0.00000000,484.00000000,484.00000000,267.00000000
71459,2011-09-19,120.00000000,quantile_80,380.00000000,0.00000000,260.00000000,260.00000000,120.00000000
72741,2011-09-19,48.00000000,quantile_80,264.00000000,0.00000000,216.00000000,216.00000000,48.00000000
84077,2011-09-19,539.00000000,quantile_80,1183.00000000,0.00000000,644.00000000,644.00000000,539.00000000
84212,2011-09-19,24.00000000,quantile_80,247.00000000,0.00000000,223.00000000,223.00000000,24.00000000
84270,2011-09-19,0.00000000,quantile_80,94.00000000,0.00000000,94.00000000,94.00000000,0.00000000
84347,2011-09-19,367.00000000,quantile_80,390.00000000,0.00000000,23.00000000,23.00000000,367.00000000
84568,2011-09-19,24.00000000,quantile_80,399.00000000,0.00000000,375.00000000,375.00000000,24.00000000
84598,2011-09-19,20.00000000,quantile_80,209.00000000,0.00000000,189.00000000,189.00000000,20.00000000
84755,2011-09-19,228.00000000,quantile_80,560.00000000,0.00000000,332.00000000,332.00000000,228.00000000
84879,2011-09-19,637.00000000,quantile_80,885.00000000,0.00000000,248.00000000,248.00000000,637.00000000
84946,2011-09-19,477.00000000,quantile_80,386.00000000,91.00000000,0.00000000,364.00000000,386.00000000
84970S,2011-09-19,89.00000000,quantile_80,318.00000000,0.00000000,229.00000000,229.00000000,89.00000000
84991,2011-09-19,306.00000000,quantile_80,532.00000000,0.00000000,226.00000000,226.00000000,306.00000000
84992,2011-09-19,216.00000000,quantile_80,247.00000000,0.00000000,31.00000000,31.00000000,216.00000000
85099B,2011-09-19,1387.00000000,quantile_80,1226.00000000,161.00000000,0.00000000,644.00000000,1226.00000000
85099C,2011-09-19,440.00000000,quantile_80,392.00000000,48.00000000,0.00000000,192.00000000,392.00000000
85099F,2011-09-19,509.00000000,quantile_80,520.00000000,0.00000000,11.00000000,11.00000000,509.00000000
85123A,2011-09-19,660.00000000,quantile_80,1104.00000000,0.00000000,444.00000000,444.00000000,660.00000000
15036,2011-09-26,30.00000000,quantile_80,754.00000000,0.00000000,724.00000000,724.00000000,30.00000000
16014,2011-09-26,1.00000000,quantile_80,308.00000000,0.00000000,307.00000000,307.00000000,1.00000000
17003,2011-09-26,895.00000000,quantile_80,864.00000000,31.00000000,0.00000000,124.00000000,864.00000000
20725,2011-09-26,228.00000000,quantile_80,481.00000000,0.00000000,253.00000000,253.00000000,228.00000000
20727,2011-09-26,205.00000000,quantile_80,277.00000000,0.00000000,72.00000000,72.00000000,205.00000000
21080,2011-09-26,151.00000000,quantile_80,311.00000000,0.00000000,160.00000000,160.00000000,151.00000000
21212,2011-09-26,311.00000000,quantile_80,1038.00000000,0.00000000,727.00000000,727.00000000,311.00000000
21213,2011-09-26,194.00000000,quantile_80,502.00000000,0.00000000,308.00000000,308.00000000,194.00000000
21232,2011-09-26,214.00000000,quantile_80,267.00000000,0.00000000,53.00000000,53.00000000,214.00000000
21498,2011-09-26,275.00000000,quantile_80,270.00000000,5.00000000,0.00000000,20.00000000,270.00000000
21915,2011-09-26,192.00000000,quantile_80,498.00000000,0.00000000,306.00000000,306.00000000,192.00000000
21928,2011-09-26,349.00000000,quantile_80,374.00000000,0.00000000,25.00000000,25.00000000,349.00000000
21929,2011-09-26,112.00000000,quantile_80,328.00000000,0.00000000,216.00000000,216.00000000,112.00000000
21931,2011-09-26,260.00000000,quantile_80,455.00000000,0.00000000,195.00000000,195.00000000,260.00000000
21975,2011-09-26,136.00000000,quantile_80,353.00000000,0.00000000,217.00000000,217.00000000,136.00000000
21977,2011-09-26,189.00000000,quantile_80,712.00000000,0.00000000,523.00000000,523.00000000,189.00000000
21980,2011-09-26,73.00000000,quantile_80,100.00000000,0.00000000,27.00000000,27.00000000,73.00000000
21981,2011-09-26,44.00000000,quantile_80,176.00000000,0.00000000,132.00000000,132.00000000,44.00000000
21982,2011-09-26,35.00000000,quantile_80,144.00000000,0.00000000,109.00000000,109.00000000,35.00000000
21984,2011-09-26,78.00000000,quantile_80,72.00000000,6.00000000,0.00000000,24.00000000,72.00000000
21985,2011-09-26,111.00000000,quantile_80,190.00000000,0.00000000,79.00000000,79.00000000,111.00000000
22086,2011-09-26,347.00000000,quantile_80,828.00000000,0.00000000,481.00000000,481.00000000,347.00000000
22151,2011-09-26,110.00000000,quantile_80,441.00000000,0.00000000,331.00000000,331.00000000,110.00000000
22178,2011-09-26,84.00000000,quantile_80,666.00000000,0.00000000,582.00000000,582.00000000,84.00000000
22197,2011-09-26,1663.00000000,quantile_80,822.00000000,841.00000000,0.00000000,3364.00000000,822.00000000
22355,2011-09-26,170.00000000,quantile_80,434.00000000,0.00000000,264.00000000,264.00000000,170.00000000
22386,2011-09-26,665.00000000,quantile_80,576.00000000,89.00000000,0.00000000,356.00000000,576.00000000
22411,2011-09-26,489.00000000,quantile_80,448.00000000,41.00000000,0.00000000,164.00000000,448.00000000
22423,2011-09-26,136.00000000,quantile_80,325.00000000,0.00000000,189.00000000,189.00000000,136.00000000
22469,2011-09-26,226.00000000,quantile_80,498.00000000,0.00000000,272.00000000,272.00000000,226.00000000
22492,2011-09-26,288.00000000,quantile_80,435.00000000,0.00000000,147.00000000,147.00000000,288.00000000
22616,2011-09-26,577.00000000,quantile_80,619.00000000,0.00000000,42.00000000,42.00000000,577.00000000
71459,2011-09-26,276.00000000,quantile_80,290.00000000,0.00000000,14.00000000,14.00000000,276.00000000
72741,2011-09-26,129.00000000,quantile_80,186.00000000,0.00000000,57.00000000,57.00000000,129.00000000
84077,2011-09-26,768.00000000,quantile_80,1234.00000000,0.00000000,466.00000000,466.00000000,768.00000000
84212,2011-09-26,24.00000000,quantile_80,222.00000000,0.00000000,198.00000000,198.00000000,24.00000000
84270,2011-09-26,0.00000000,quantile_80,88.00000000,0.00000000,88.00000000,88.00000000,0.00000000
84347,2011-09-26,40.00000000,quantile_80,481.00000000,0.00000000,441.00000000,441.00000000,40.00000000
84568,2011-09-26,9.00000000,quantile_80,469.00000000,0.00000000,460.00000000,460.00000000,9.00000000
84598,2011-09-26,12.00000000,quantile_80,236.00000000,0.00000000,224.00000000,224.00000000,12.00000000
84755,2011-09-26,48.00000000,quantile_80,522.00000000,0.00000000,474.00000000,474.00000000,48.00000000
84879,2011-09-26,791.00000000,quantile_80,825.00000000,0.00000000,34.00000000,34.00000000,791.00000000
84946,2011-09-26,378.00000000,quantile_80,430.00000000,0.00000000,52.00000000,52.00000000,378.00000000
84970S,2011-09-26,202.00000000,quantile_80,234.00000000,0.00000000,32.00000000,32.00000000,202.00000000
84991,2011-09-26,220.00000000,quantile_80,564.00000000,0.00000000,344.00000000,344.00000000,220.00000000
84992,2011-09-26,110.00000000,quantile_80,281.00000000,0.00000000,171.00000000,171.00000000,110.00000000
85099B,2011-09-26,889.00000000,quantile_80,1335.00000000,0.00000000,446.00000000,446.00000000,889.00000000
85099C,2011-09-26,398.00000000,quantile_80,371.00000000,27.00000000,0.00000000,108.00000000,371.00000000
85099F,2011-09-26,204.00000000,quantile_80,540.00000000,0.00000000,336.00000000,336.00000000,204.00000000
85123A,2011-09-26,404.00000000,quantile_80,1075.00000000,0.00000000,671.00000000,671.00000000,404.00000000
15036,2011-10-03,721.00000000,quantile_80,620.00000000,101.00000000,0.00000000,404.00000000,620.00000000
16014,2011-10-03,0.00000000,quantile_80,378.00000000,0.00000000,378.00000000,378.00000000,0.00000000
17003,2011-10-03,376.00000000,quantile_80,1157.00000000,0.00000000,781.00000000,781.00000000,376.00000000
20725,2011-10-03,278.00000000,quantile_80,437.00000000,0.00000000,159.00000000,159.00000000,278.00000000
20727,2011-10-03,208.00000000,quantile_80,306.00000000,0.00000000,98.00000000,98.00000000,208.00000000
21080,2011-10-03,92.00000000,quantile_80,330.00000000,0.00000000,238.00000000,238.00000000,92.00000000
21212,2011-10-03,405.00000000,quantile_80,1053.00000000,0.00000000,648.00000000,648.00000000,405.00000000
21213,2011-10-03,202.00000000,quantile_80,611.00000000,0.00000000,409.00000000,409.00000000,202.00000000
21232,2011-10-03,67.00000000,quantile_80,325.00000000,0.00000000,258.00000000,258.00000000,67.00000000
21498,2011-10-03,125.00000000,quantile_80,305.00000000,0.00000000,180.00000000,180.00000000,125.00000000
21915,2011-10-03,1771.00000000,quantile_80,475.00000000,1296.00000000,0.00000000,5184.00000000,475.00000000
21928,2011-10-03,156.00000000,quantile_80,390.00000000,0.00000000,234.00000000,234.00000000,156.00000000
21929,2011-10-03,461.00000000,quantile_80,330.00000000,131.00000000,0.00000000,524.00000000,330.00000000
21931,2011-10-03,444.00000000,quantile_80,449.00000000,0.00000000,5.00000000,5.00000000,444.00000000
21975,2011-10-03,107.00000000,quantile_80,368.00000000,0.00000000,261.00000000,261.00000000,107.00000000
21977,2011-10-03,829.00000000,quantile_80,840.00000000,0.00000000,11.00000000,11.00000000,829.00000000
21980,2011-10-03,528.00000000,quantile_80,168.00000000,360.00000000,0.00000000,1440.00000000,168.00000000
21981,2011-10-03,5.00000000,quantile_80,168.00000000,0.00000000,163.00000000,163.00000000,5.00000000
21982,2011-10-03,8.00000000,quantile_80,129.00000000,0.00000000,121.00000000,121.00000000,8.00000000
21984,2011-10-03,76.00000000,quantile_80,83.00000000,0.00000000,7.00000000,7.00000000,76.00000000
21985,2011-10-03,182.00000000,quantile_80,204.00000000,0.00000000,22.00000000,22.00000000,182.00000000
22086,2011-10-03,953.00000000,quantile_80,948.00000000,5.00000000,0.00000000,20.00000000,948.00000000
22151,2011-10-03,54.00000000,quantile_80,410.00000000,0.00000000,356.00000000,356.00000000,54.00000000
22178,2011-10-03,1459.00000000,quantile_80,538.00000000,921.00000000,0.00000000,3684.00000000,538.00000000
22197,2011-10-03,799.00000000,quantile_80,1154.00000000,0.00000000,355.00000000,355.00000000,799.00000000
22355,2011-10-03,354.00000000,quantile_80,414.00000000,0.00000000,60.00000000,60.00000000,354.00000000
22386,2011-10-03,1539.00000000,quantile_80,583.00000000,956.00000000,0.00000000,3824.00000000,583.00000000
22411,2011-10-03,183.00000000,quantile_80,437.00000000,0.00000000,254.00000000,254.00000000,183.00000000
22423,2011-10-03,297.00000000,quantile_80,334.00000000,0.00000000,37.00000000,37.00000000,297.00000000
22469,2011-10-03,254.00000000,quantile_80,525.00000000,0.00000000,271.00000000,271.00000000,254.00000000
22492,2011-10-03,724.00000000,quantile_80,459.00000000,265.00000000,0.00000000,1060.00000000,459.00000000
22616,2011-10-03,465.00000000,quantile_80,767.00000000,0.00000000,302.00000000,302.00000000,465.00000000
71459,2011-10-03,168.00000000,quantile_80,407.00000000,0.00000000,239.00000000,239.00000000,168.00000000
72741,2011-10-03,99.00000000,quantile_80,244.00000000,0.00000000,145.00000000,145.00000000,99.00000000
84077,2011-10-03,893.00000000,quantile_80,1222.00000000,0.00000000,329.00000000,329.00000000,893.00000000
84212,2011-10-03,480.00000000,quantile_80,241.00000000,239.00000000,0.00000000,956.00000000,241.00000000
84270,2011-10-03,0.00000000,quantile_80,74.00000000,0.00000000,74.00000000,74.00000000,0.00000000
84347,2011-10-03,178.00000000,quantile_80,280.00000000,0.00000000,102.00000000,102.00000000,178.00000000
84568,2011-10-03,0.00000000,quantile_80,462.00000000,0.00000000,462.00000000,462.00000000,0.00000000
84598,2011-10-03,20.00000000,quantile_80,228.00000000,0.00000000,208.00000000,208.00000000,20.00000000
84755,2011-10-03,288.00000000,quantile_80,335.00000000,0.00000000,47.00000000,47.00000000,288.00000000
84879,2011-10-03,573.00000000,quantile_80,1071.00000000,0.00000000,498.00000000,498.00000000,573.00000000
84946,2011-10-03,342.00000000,quantile_80,535.00000000,0.00000000,193.00000000,193.00000000,342.00000000
84970S,2011-10-03,40.00000000,quantile_80,316.00000000,0.00000000,276.00000000,276.00000000,40.00000000
84991,2011-10-03,157.00000000,quantile_80,644.00000000,0.00000000,487.00000000,487.00000000,157.00000000
84992,2011-10-03,161.00000000,quantile_80,301.00000000,0.00000000,140.00000000,140.00000000,161.00000000
85099B,2011-10-03,2636.00000000,quantile_80,1240.00000000,1396.00000000,0.00000000,5584.00000000,1240.00000000
85099C,2011-10-03,276.00000000,quantile_80,436.00000000,0.00000000,160.00000000,160.00000000,276.00000000
85099F,2011-10-03,1172.00000000,quantile_80,553.00000000,619.00000000,0.00000000,2476.00000000,553.00000000
85123A,2011-10-03,156.00000000,quantile_80,1129.00000000,0.00000000,973.00000000,973.00000000,156.00000000
15036,2011-10-10,224.00000000,quantile_80,935.00000000,0.00000000,711.00000000,711.00000000,224.00000000
16014,2011-10-10,20.00000000,quantile_80,305.00000000,0.00000000,285.00000000,285.00000000,20.00000000
17003,2011-10-10,72.00000000,quantile_80,1138.00000000,0.00000000,1066.00000000,1066.00000000,72.00000000
20725,2011-10-10,373.00000000,quantile_80,425.00000000,0.00000000,52.00000000,52.00000000,373.00000000
20727,2011-10-10,336.00000000,quantile_80,299.00000000,37.00000000,0.00000000,148.00000000,299.00000000
21080,2011-10-10,47.00000000,quantile_80,333.00000000,0.00000000,286.00000000,286.00000000,47.00000000
21212,2011-10-10,163.00000000,quantile_80,1034.00000000,0.00000000,871.00000000,871.00000000,163.00000000
21213,2011-10-10,125.00000000,quantile_80,510.00000000,0.00000000,385.00000000,385.00000000,125.00000000
21232,2011-10-10,370.00000000,quantile_80,233.00000000,137.00000000,0.00000000,548.00000000,233.00000000
21498,2011-10-10,150.00000000,quantile_80,294.00000000,0.00000000,144.00000000,144.00000000,150.00000000
21915,2011-10-10,180.00000000,quantile_80,535.00000000,0.00000000,355.00000000,355.00000000,180.00000000
21928,2011-10-10,79.00000000,quantile_80,372.00000000,0.00000000,293.00000000,293.00000000,79.00000000
21929,2011-10-10,71.00000000,quantile_80,346.00000000,0.00000000,275.00000000,275.00000000,71.00000000
21931,2011-10-10,243.00000000,quantile_80,479.00000000,0.00000000,236.00000000,236.00000000,243.00000000
21975,2011-10-10,19.00000000,quantile_80,348.00000000,0.00000000,329.00000000,329.00000000,19.00000000
21977,2011-10-10,150.00000000,quantile_80,788.00000000,0.00000000,638.00000000,638.00000000,150.00000000
21980,2011-10-10,60.00000000,quantile_80,205.00000000,0.00000000,145.00000000,145.00000000,60.00000000
21981,2011-10-10,16.00000000,quantile_80,158.00000000,0.00000000,142.00000000,142.00000000,16.00000000
21982,2011-10-10,112.00000000,quantile_80,180.00000000,0.00000000,68.00000000,68.00000000,112.00000000
21984,2011-10-10,85.00000000,quantile_80,81.00000000,4.00000000,0.00000000,16.00000000,81.00000000
21985,2011-10-10,114.00000000,quantile_80,212.00000000,0.00000000,98.00000000,98.00000000,114.00000000
22086,2011-10-10,816.00000000,quantile_80,1013.00000000,0.00000000,197.00000000,197.00000000,816.00000000
22151,2011-10-10,77.00000000,quantile_80,388.00000000,0.00000000,311.00000000,311.00000000,77.00000000
22178,2011-10-10,297.00000000,quantile_80,685.00000000,0.00000000,388.00000000,388.00000000,297.00000000
22197,2011-10-10,748.00000000,quantile_80,1006.00000000,0.00000000,258.00000000,258.00000000,748.00000000
22355,2011-10-10,230.00000000,quantile_80,412.00000000,0.00000000,182.00000000,182.00000000,230.00000000
22386,2011-10-10,397.00000000,quantile_80,628.00000000,0.00000000,231.00000000,231.00000000,397.00000000
22411,2011-10-10,230.00000000,quantile_80,433.00000000,0.00000000,203.00000000,203.00000000,230.00000000
22423,2011-10-10,127.00000000,quantile_80,326.00000000,0.00000000,199.00000000,199.00000000,127.00000000
22469,2011-10-10,88.00000000,quantile_80,519.00000000,0.00000000,431.00000000,431.00000000,88.00000000
22492,2011-10-10,185.00000000,quantile_80,458.00000000,0.00000000,273.00000000,273.00000000,185.00000000
22616,2011-10-10,41.00000000,quantile_80,794.00000000,0.00000000,753.00000000,753.00000000,41.00000000
71459,2011-10-10,129.00000000,quantile_80,439.00000000,0.00000000,310.00000000,310.00000000,129.00000000
72741,2011-10-10,144.00000000,quantile_80,199.00000000,0.00000000,55.00000000,55.00000000,144.00000000
84077,2011-10-10,634.00000000,quantile_80,1288.00000000,0.00000000,654.00000000,654.00000000,634.00000000
84212,2011-10-10,0.00000000,quantile_80,282.00000000,0.00000000,282.00000000,282.00000000,0.00000000
84270,2011-10-10,0.00000000,quantile_80,57.00000000,0.00000000,57.00000000,57.00000000,0.00000000
84347,2011-10-10,469.00000000,quantile_80,455.00000000,14.00000000,0.00000000,56.00000000,455.00000000
84568,2011-10-10,18.00000000,quantile_80,375.00000000,0.00000000,357.00000000,357.00000000,18.00000000
84598,2011-10-10,6.00000000,quantile_80,224.00000000,0.00000000,218.00000000,218.00000000,6.00000000
84755,2011-10-10,48.00000000,quantile_80,386.00000000,0.00000000,338.00000000,338.00000000,48.00000000
84879,2011-10-10,412.00000000,quantile_80,1059.00000000,0.00000000,647.00000000,647.00000000,412.00000000
84946,2011-10-10,475.00000000,quantile_80,504.00000000,0.00000000,29.00000000,29.00000000,475.00000000
84970S,2011-10-10,266.00000000,quantile_80,321.00000000,0.00000000,55.00000000,55.00000000,266.00000000
84991,2011-10-10,73.00000000,quantile_80,548.00000000,0.00000000,475.00000000,475.00000000,73.00000000
84992,2011-10-10,33.00000000,quantile_80,253.00000000,0.00000000,220.00000000,220.00000000,33.00000000
85099B,2011-10-10,847.00000000,quantile_80,1401.00000000,0.00000000,554.00000000,554.00000000,847.00000000
85099C,2011-10-10,210.00000000,quantile_80,437.00000000,0.00000000,227.00000000,227.00000000,210.00000000
85099F,2011-10-10,151.00000000,quantile_80,578.00000000,0.00000000,427.00000000,427.00000000,151.00000000
85123A,2011-10-10,599.00000000,quantile_80,1081.00000000,0.00000000,482.00000000,482.00000000,599.00000000
15036,2011-10-17,122.00000000,quantile_80,793.00000000,0.00000000,671.00000000,671.00000000,122.00000000
16014,2011-10-17,20.00000000,quantile_80,307.00000000,0.00000000,287.00000000,287.00000000,20.00000000
17003,2011-10-17,204.00000000,quantile_80,831.00000000,0.00000000,627.00000000,627.00000000,204.00000000
20725,2011-10-17,146.00000000,quantile_80,362.00000000,0.00000000,216.00000000,216.00000000,146.00000000
20727,2011-10-17,138.00000000,quantile_80,270.00000000,0.00000000,132.00000000,132.00000000,138.00000000
21080,2011-10-17,156.00000000,quantile_80,300.00000000,0.00000000,144.00000000,144.00000000,156.00000000
21212,2011-10-17,143.00000000,quantile_80,929.00000000,0.00000000,786.00000000,786.00000000,143.00000000
21213,2011-10-17,336.00000000,quantile_80,435.00000000,0.00000000,99.00000000,99.00000000,336.00000000
21232,2011-10-17,139.00000000,quantile_80,292.00000000,0.00000000,153.00000000,153.00000000,139.00000000
21498,2011-10-17,100.00000000,quantile_80,287.00000000,0.00000000,187.00000000,187.00000000,100.00000000
21915,2011-10-17,487.00000000,quantile_80,419.00000000,68.00000000,0.00000000,272.00000000,419.00000000
21928,2011-10-17,173.00000000,quantile_80,343.00000000,0.00000000,170.00000000,170.00000000,173.00000000
21929,2011-10-17,84.00000000,quantile_80,303.00000000,0.00000000,219.00000000,219.00000000,84.00000000
21931,2011-10-17,140.00000000,quantile_80,419.00000000,0.00000000,279.00000000,279.00000000,140.00000000
